label,beijingValue,shanghaiValue,chengduValue,guangzhouValue,shenzhenValue
1/28/2015 12:00,18,30,45,65,121
1/28/2015 13:00,31,34,40,66,89
1/28/2015 14:00,33,28,44,69,60
1/28/2015 15:00,39,26,42,57,52
1/28/2015 16:00,49,27,41,51,66
1/28/2015 17:00,66,32,41,52,66
1/28/2015 18:00,85,29,41,60,88
1/28/2015 19:00,88,20,43,53,81
1/28/2015 20:00,101,21,39,45,81
1/28/2015 21:00,116,21,29,48,89
1/28/2015 22:00,119,23,28,50,94
1/28/2015 23:00,115,20,29,59,121
1/29/2015 0:00,118,16,32,56,154
1/29/2015 1:00,126,16,37,51,191
1/29/2015 2:00,112,17,33,48,200
1/29/2015 3:00,95,18,35,47,224
1/29/2015 4:00,99,13,44,45,209
1/29/2015 5:00,91,20,37,41,207
1/29/2015 6:00,93,18,40,48,215
1/29/2015 7:00,90,14,44,61,149
1/29/2015 8:00,83,21,45,66,149
1/29/2015 9:00,100,15,45,68,145
1/29/2015 10:00,115,17,46,65,152
1/29/2015 11:00,108,23,44,69,124
1/29/2015 12:00,48,25,48,57,85
1/29/2015 13:00,14,17,-999,54,67
1/29/2015 14:00,12,21,-999,67,78
1/29/2015 15:00,10,20,-999,73,98
1/29/2015 16:00,9,22,55,77,112
1/29/2015 17:00,9,23,54,90,117
1/29/2015 18:00,15,19,66,97,96
1/29/2015 19:00,14,28,70,111,89
1/29/2015 20:00,12,29,70,97,90
1/29/2015 21:00,14,23,93,102,79
1/29/2015 22:00,11,31,83,76,59
1/29/2015 23:00,9,35,90,78,40
1/30/2015 0:00,5,44,87,74,27
1/30/2015 1:00,10,44,63,62,21
1/30/2015 2:00,8,35,63,51,22
1/30/2015 3:00,10,39,64,41,17
1/30/2015 4:00,11,41,82,36,42
1/30/2015 5:00,15,53,91,36,35
1/30/2015 6:00,12,58,69,34,29
1/30/2015 7:00,11,60,70,31,37
1/30/2015 8:00,12,80,54,34,35
1/30/2015 9:00,14,91,68,36,42
1/30/2015 10:00,10,73,78,35,33
1/30/2015 11:00,12,70,83,38,34
1/30/2015 12:00,16,81,79,41,40
1/30/2015 13:00,10,101,68,39,33
1/30/2015 14:00,17,126,49,40,24
1/30/2015 15:00,9,120,48,40,18
1/30/2015 16:00,9,148,47,40,18
1/30/2015 17:00,9,128,56,37,28
1/30/2015 18:00,16,108,59,47,42
1/30/2015 19:00,21,85,66,-999,33
1/30/2015 20:00,6,77,66,-999,43
1/30/2015 21:00,7,75,73,-999,58
1/30/2015 22:00,13,65,68,46,63
1/30/2015 23:00,10,66,73,44,69
1/31/2015 0:00,9,57,70,48,104
1/31/2015 1:00,17,52,67,43,105
1/31/2015 2:00,27,54,71,42,137
1/31/2015 3:00,21,58,52,33,128
1/31/2015 4:00,12,63,41,34,145
1/31/2015 5:00,9,68,40,37,190
1/31/2015 6:00,12,73,30,36,236
1/31/2015 7:00,23,66,27,34,268
1/31/2015 8:00,17,50,33,33,337
1/31/2015 9:00,22,29,35,32,384
1/31/2015 10:00,26,28,39,37,132
1/31/2015 11:00,20,28,44,38,103
1/31/2015 12:00,26,27,52,40,101
1/31/2015 13:00,18,30,55,43,70
1/31/2015 14:00,11,26,44,47,46
1/31/2015 15:00,-999,23,58,47,69
1/31/2015 16:00,-999,28,47,43,51
1/31/2015 17:00,-999,23,42,47,59
1/31/2015 18:00,50,27,38,52,61
1/31/2015 19:00,74,26,44,61,97
1/31/2015 20:00,90,26,63,55,114
1/31/2015 21:00,110,23,61,58,106
1/31/2015 22:00,111,26,52,57,140
1/31/2015 23:00,130,19,52,57,159
2/1/2015 0:00,113,19,47,54,140
2/1/2015 1:00,143,19,43,58,126
2/1/2015 2:00,138,20,43,55,129
2/1/2015 3:00,119,17,48,55,175
2/1/2015 4:00,73,23,50,56,217
2/1/2015 5:00,40,17,53,52,213
2/1/2015 6:00,44,22,55,51,252
2/1/2015 7:00,37,19,51,45,223
2/1/2015 8:00,39,25,48,44,218
2/1/2015 9:00,39,31,45,38,268
2/1/2015 10:00,44,25,56,36,266
2/1/2015 11:00,37,31,49,36,189
2/1/2015 12:00,34,27,48,36,210
2/1/2015 13:00,31,36,44,46,192
2/1/2015 14:00,41,37,40,48,173
2/1/2015 15:00,69,32,60,52,154
2/1/2015 16:00,85,27,59,53,148
2/1/2015 17:00,118,24,63,49,148
2/1/2015 18:00,129,27,68,45,139
2/1/2015 19:00,121,36,71,56,152
2/1/2015 20:00,125,39,78,65,159
2/1/2015 21:00,136,26,77,59,208
2/1/2015 22:00,139,26,74,48,207
2/1/2015 23:00,145,26,79,49,187
2/2/2015 0:00,148,30,72,54,168
2/2/2015 1:00,185,37,77,52,250
2/2/2015 2:00,283,36,76,57,229
2/2/2015 3:00,266,33,75,58,213
2/2/2015 4:00,225,32,77,57,216
2/2/2015 5:00,132,36,73,54,230
2/2/2015 6:00,81,36,69,55,258
2/2/2015 7:00,80,29,68,52,231
2/2/2015 8:00,77,27,70,48,222
2/2/2015 9:00,91,29,-999,51,273
2/2/2015 10:00,110,32,79,56,262
2/2/2015 11:00,116,33,90,56,222
2/2/2015 12:00,133,35,86,57,163
2/2/2015 13:00,144,34,85,63,127
2/2/2015 14:00,152,32,91,66,124
2/2/2015 15:00,167,31,77,64,97
2/2/2015 16:00,182,35,78,65,100
2/2/2015 17:00,199,32,82,83,119
2/2/2015 18:00,218,34,97,87,133
2/2/2015 19:00,162,30,99,88,143
2/2/2015 20:00,151,32,87,110,140
2/2/2015 21:00,119,23,97,99,142
2/2/2015 22:00,135,30,109,101,161
2/2/2015 23:00,109,35,124,130,170
2/3/2015 0:00,95,37,126,141,173
2/3/2015 1:00,125,38,130,115,179
2/3/2015 2:00,140,35,127,107,168
2/3/2015 3:00,153,39,127,102,179
2/3/2015 4:00,161,34,120,105,148
2/3/2015 5:00,195,43,120,131,172
2/3/2015 6:00,189,42,117,117,223
2/3/2015 7:00,190,37,113,108,137
2/3/2015 8:00,216,35,119,95,124
2/3/2015 9:00,224,41,121,100,159
2/3/2015 10:00,199,41,121,100,198
2/3/2015 11:00,138,39,121,77,188
2/3/2015 12:00,93,48,108,81,200
2/3/2015 13:00,66,48,99,74,203
2/3/2015 14:00,63,38,111,95,-999
2/3/2015 15:00,52,41,109,105,71
2/3/2015 16:00,-999,38,97,94,84
2/3/2015 17:00,28,45,113,92,143
2/3/2015 18:00,22,57,107,89,147
2/3/2015 19:00,15,61,90,89,126
2/3/2015 20:00,26,75,92,108,137
2/3/2015 21:00,19,71,110,102,124
2/3/2015 22:00,17,43,95,105,142
2/3/2015 23:00,15,47,104,118,139
2/4/2015 0:00,18,45,110,118,169
2/4/2015 1:00,12,49,112,122,219
2/4/2015 2:00,14,57,122,128,218
2/4/2015 3:00,11,72,125,113,204
2/4/2015 4:00,9,116,130,104,168
2/4/2015 5:00,10,129,133,97,105
2/4/2015 6:00,8,146,134,85,94
2/4/2015 7:00,9,157,147,72,91
2/4/2015 8:00,13,151,163,63,85
2/4/2015 9:00,16,182,177,61,54
2/4/2015 10:00,15,188,167,62,52
2/4/2015 11:00,12,177,154,53,37
2/4/2015 12:00,18,194,135,52,30
2/4/2015 13:00,11,193,98,41,27
2/4/2015 14:00,13,198,72,30,32
2/4/2015 15:00,10,225,59,25,36
2/4/2015 16:00,9,235,57,32,37
2/4/2015 17:00,11,235,61,27,56
2/4/2015 18:00,7,257,62,29,83
2/4/2015 19:00,10,262,67,28,78
2/4/2015 20:00,10,266,73,32,85
2/4/2015 21:00,6,271,67,27,86
2/4/2015 22:00,5,261,66,22,84
2/4/2015 23:00,5,238,74,28,100
2/5/2015 0:00,4,229,70,25,106
2/5/2015 1:00,7,220,83,30,128
2/5/2015 2:00,8,206,115,27,146
2/5/2015 3:00,6,203,83,29,112
2/5/2015 4:00,7,140,94,32,96
2/5/2015 5:00,10,137,102,31,95
2/5/2015 6:00,11,110,106,31,95
2/5/2015 7:00,17,104,108,41,105
2/5/2015 8:00,17,68,98,42,109
2/5/2015 9:00,16,63,105,45,102
2/5/2015 10:00,15,54,96,50,191
2/5/2015 11:00,13,52,84,-999,208
2/5/2015 12:00,15,52,81,-999,125
2/5/2015 13:00,24,45,77,-999,91
2/5/2015 14:00,29,50,75,49,57
2/5/2015 15:00,28,48,74,57,54
2/5/2015 16:00,38,57,79,62,61
2/5/2015 17:00,46,49,79,64,74
2/5/2015 18:00,51,52,83,73,81
2/5/2015 19:00,58,52,93,77,82
2/5/2015 20:00,60,60,88,84,87
2/5/2015 21:00,65,61,91,89,80
2/5/2015 22:00,63,59,86,90,91
2/5/2015 23:00,60,65,81,95,93
2/6/2015 0:00,55,58,83,96,71
2/6/2015 1:00,53,61,89,99,61
2/6/2015 2:00,58,64,90,99,61
2/6/2015 3:00,89,64,90,109,77
2/6/2015 4:00,105,69,95,104,67
2/6/2015 5:00,91,64,96,106,66
2/6/2015 6:00,98,73,98,-999,73
2/6/2015 7:00,93,78,106,-999,84
2/6/2015 8:00,96,82,108,-999,93
2/6/2015 9:00,73,82,106,99,98
2/6/2015 10:00,45,73,112,100,104
2/6/2015 11:00,42,73,161,93,114
2/6/2015 12:00,34,73,164,94,106
2/6/2015 13:00,33,77,164,83,93
2/6/2015 14:00,36,75,154,85,82
2/6/2015 15:00,61,73,167,90,70
2/6/2015 16:00,93,76,176,95,107
2/6/2015 17:00,91,85,181,99,141
2/6/2015 18:00,108,79,159,101,150
2/6/2015 19:00,87,78,180,116,150
2/6/2015 20:00,90,88,172,-999,158
2/6/2015 21:00,99,94,162,-999,151
2/6/2015 22:00,86,92,146,-999,182
2/6/2015 23:00,49,100,125,115,123
2/7/2015 0:00,24,102,109,123,27
2/7/2015 1:00,12,107,98,124,14
2/7/2015 2:00,7,109,98,128,15
2/7/2015 3:00,4,115,93,126,21
2/7/2015 4:00,5,106,94,121,17
2/7/2015 5:00,8,105,106,117,21
2/7/2015 6:00,7,102,109,111,19
2/7/2015 7:00,10,113,142,103,22
2/7/2015 8:00,8,110,157,96,22
2/7/2015 9:00,13,111,150,103,31
2/7/2015 10:00,15,109,147,107,25
2/7/2015 11:00,9,96,124,114,16
2/7/2015 12:00,8,80,120,114,17
2/7/2015 13:00,9,90,97,122,19
2/7/2015 14:00,12,90,98,113,24
2/7/2015 15:00,11,85,80,109,36
2/7/2015 16:00,6,101,64,96,33
2/7/2015 17:00,5,123,56,90,39
2/7/2015 18:00,6,112,55,103,36
2/7/2015 19:00,9,122,72,107,45
2/7/2015 20:00,7,125,72,108,36
2/7/2015 21:00,7,134,92,109,26
2/7/2015 22:00,6,136,116,113,19
2/7/2015 23:00,7,138,157,119,18
2/8/2015 0:00,6,145,121,120,16
2/8/2015 1:00,4,180,92,102,19
2/8/2015 2:00,5,106,82,101,48
2/8/2015 3:00,10,93,80,95,31
2/8/2015 4:00,9,85,84,91,28
2/8/2015 5:00,13,45,93,87,31
2/8/2015 6:00,10,34,87,84,31
2/8/2015 7:00,13,21,94,80,32
2/8/2015 8:00,13,18,90,81,29
2/8/2015 9:00,14,12,90,65,28
2/8/2015 10:00,11,22,94,61,39
2/8/2015 11:00,12,22,100,58,30
2/8/2015 12:00,8,24,115,-999,27
2/8/2015 13:00,11,20,100,-999,31
2/8/2015 14:00,15,26,103,-999,29
2/8/2015 15:00,15,30,89,55,35
2/8/2015 16:00,30,28,95,53,41
2/8/2015 17:00,37,33,85,54,39
2/8/2015 18:00,54,30,85,55,62
2/8/2015 19:00,67,36,100,69,56
2/8/2015 20:00,70,39,122,67,64
2/8/2015 21:00,72,43,127,66,58
2/8/2015 22:00,93,45,136,60,48
2/8/2015 23:00,109,38,140,57,50
2/9/2015 0:00,119,25,140,54,72
2/9/2015 1:00,124,22,122,62,84
2/9/2015 2:00,127,22,125,65,76
2/9/2015 3:00,113,16,126,69,76
2/9/2015 4:00,104,22,127,67,80
2/9/2015 5:00,119,19,125,72,92
2/9/2015 6:00,96,25,127,78,89
2/9/2015 7:00,84,27,136,72,102
2/9/2015 8:00,67,27,149,75,122
2/9/2015 9:00,66,27,164,79,134
2/9/2015 10:00,81,27,170,79,79
2/9/2015 11:00,82,26,167,76,134
2/9/2015 12:00,78,31,153,69,91
2/9/2015 13:00,82,31,157,74,47
2/9/2015 14:00,74,44,144,83,34
2/9/2015 15:00,116,43,149,83,72
2/9/2015 16:00,146,47,155,81,73
2/9/2015 17:00,134,44,150,81,73
2/9/2015 18:00,155,45,153,94,65
2/9/2015 19:00,182,47,155,89,86
2/9/2015 20:00,176,55,158,98,75
2/9/2015 21:00,165,56,166,95,85
2/9/2015 22:00,175,59,169,99,117
2/9/2015 23:00,188,60,150,99,123
2/10/2015 0:00,213,62,128,97,121
2/10/2015 1:00,214,60,114,92,141
2/10/2015 2:00,166,63,108,95,140
2/10/2015 3:00,136,62,126,95,137
2/10/2015 4:00,113,66,156,111,130
2/10/2015 5:00,125,60,130,119,170
2/10/2015 6:00,136,63,122,120,175
2/10/2015 7:00,186,77,136,119,171
2/10/2015 8:00,122,65,137,108,159
2/10/2015 9:00,97,64,139,103,191
2/10/2015 10:00,91,53,143,109,202
2/10/2015 11:00,78,56,150,112,232
2/10/2015 12:00,86,47,164,106,173
2/10/2015 13:00,83,44,175,111,125
2/10/2015 14:00,73,41,204,113,95
2/10/2015 15:00,82,52,172,112,70
2/10/2015 16:00,86,61,173,110,55
2/10/2015 17:00,105,59,176,110,44
2/10/2015 18:00,170,67,184,116,55
2/10/2015 19:00,177,47,185,128,44
2/10/2015 20:00,179,48,191,128,68
2/10/2015 21:00,186,49,210,131,69
2/10/2015 22:00,178,52,208,137,58
2/10/2015 23:00,71,40,215,110,64
2/11/2015 0:00,52,46,211,115,106
2/11/2015 1:00,123,48,209,105,147
2/11/2015 2:00,190,51,215,110,126
2/11/2015 3:00,183,61,208,109,162
2/11/2015 4:00,137,61,201,109,205
2/11/2015 5:00,54,60,205,112,184
2/11/2015 6:00,23,65,206,112,84
2/11/2015 7:00,25,85,196,108,77
2/11/2015 8:00,26,101,201,120,90
2/11/2015 9:00,27,98,199,128,-999
2/11/2015 10:00,21,90,198,133,-999
2/11/2015 11:00,-999,75,173,147,42
2/11/2015 12:00,-999,78,165,154,24
2/11/2015 13:00,-999,78,127,153,25
2/11/2015 14:00,24,78,120,140,24
2/11/2015 15:00,20,75,113,136,24
2/11/2015 16:00,16,78,114,127,36
2/11/2015 17:00,15,88,92,132,37
2/11/2015 18:00,16,84,87,143,46
2/11/2015 19:00,9,99,112,167,60
2/11/2015 20:00,11,106,122,172,59
2/11/2015 21:00,9,99,118,177,51
2/11/2015 22:00,13,92,116,184,48
2/11/2015 23:00,10,107,137,192,48
2/12/2015 0:00,14,106,170,190,54
2/12/2015 1:00,20,108,147,191,39
2/12/2015 2:00,23,113,143,182,36
2/12/2015 3:00,21,132,138,154,39
2/12/2015 4:00,20,176,139,142,36
2/12/2015 5:00,20,189,143,132,36
2/12/2015 6:00,26,194,143,135,44
2/12/2015 7:00,24,213,137,143,38
2/12/2015 8:00,18,223,145,148,32
2/12/2015 9:00,24,252,153,140,40
2/12/2015 10:00,30,252,164,132,30
2/12/2015 11:00,27,258,197,122,32
2/12/2015 12:00,29,261,151,133,30
2/12/2015 13:00,35,266,141,109,28
2/12/2015 14:00,30,241,131,76,23
2/12/2015 15:00,34,211,123,62,19
2/12/2015 16:00,27,191,153,59,22
2/12/2015 17:00,28,173,142,63,35
2/12/2015 18:00,40,115,167,74,46
2/12/2015 19:00,53,53,173,90,41
2/12/2015 20:00,73,45,165,107,46
2/12/2015 21:00,75,32,161,141,66
2/12/2015 22:00,88,32,177,85,88
2/12/2015 23:00,73,31,183,76,-999
2/13/2015 0:00,61,33,196,81,86
2/13/2015 1:00,68,34,218,73,90
2/13/2015 2:00,94,39,221,69,111
2/13/2015 3:00,111,38,222,91,110
2/13/2015 4:00,96,47,245,101,96
2/13/2015 5:00,98,52,242,106,91
2/13/2015 6:00,95,51,231,108,89
2/13/2015 7:00,109,53,205,106,109
2/13/2015 8:00,96,51,177,92,135
2/13/2015 9:00,87,76,167,83,101
2/13/2015 10:00,-999,53,150,79,86
2/13/2015 11:00,111,52,179,70,81
2/13/2015 12:00,130,63,136,75,57
2/13/2015 13:00,126,65,136,67,49
2/13/2015 14:00,120,65,112,68,51
2/13/2015 15:00,127,69,127,62,49
2/13/2015 16:00,122,52,157,56,67
2/13/2015 17:00,170,49,172,53,68
2/13/2015 18:00,205,49,139,64,79
2/13/2015 19:00,231,49,121,59,85
2/13/2015 20:00,253,46,129,65,65
2/13/2015 21:00,282,46,147,84,60
2/13/2015 22:00,291,34,150,70,80
2/13/2015 23:00,317,30,151,65,-999
2/14/2015 0:00,313,34,158,63,84
2/14/2015 1:00,281,36,160,66,78
2/14/2015 2:00,247,28,165,64,74
2/14/2015 3:00,215,42,208,69,81
2/14/2015 4:00,215,40,183,78,93
2/14/2015 5:00,221,43,158,77,104
2/14/2015 6:00,203,44,153,80,108
2/14/2015 7:00,218,48,178,73,112
2/14/2015 8:00,218,57,174,80,118
2/14/2015 9:00,227,65,160,80,123
2/14/2015 10:00,227,80,177,78,111
2/14/2015 11:00,231,76,187,65,137
2/14/2015 12:00,230,75,189,60,183
2/14/2015 13:00,239,73,176,63,180
2/14/2015 14:00,253,71,227,58,192
2/14/2015 15:00,258,73,208,59,212
2/14/2015 16:00,268,74,197,62,-999
2/14/2015 17:00,283,70,196,59,-999
2/14/2015 18:00,290,61,178,60,200
2/14/2015 19:00,315,55,165,76,-999
2/14/2015 20:00,348,57,171,99,-999
2/14/2015 21:00,380,56,163,103,-999
2/14/2015 22:00,388,49,174,100,-999
2/14/2015 23:00,376,49,173,116,-999
2/15/2015 0:00,394,46,179,122,-999
2/15/2015 1:00,345,43,182,116,-999
2/15/2015 2:00,329,53,170,117,-999
2/15/2015 3:00,309,49,165,115,-999
2/15/2015 4:00,325,49,157,118,-999
2/15/2015 5:00,348,46,182,126,-999
2/15/2015 6:00,359,56,188,115,-999
2/15/2015 7:00,373,47,202,112,-999
2/15/2015 8:00,336,55,189,107,-999
2/15/2015 9:00,302,59,181,109,-999
2/15/2015 10:00,286,59,177,112,-999
2/15/2015 11:00,276,59,171,103,-999
2/15/2015 12:00,220,59,171,118,-999
2/15/2015 13:00,289,49,136,121,-999
2/15/2015 14:00,308,45,117,102,-999
2/15/2015 15:00,293,45,110,83,-999
2/15/2015 16:00,297,51,91,94,-999
2/15/2015 17:00,307,54,97,93,299
2/15/2015 18:00,262,58,103,96,331
2/15/2015 19:00,197,65,93,94,305
2/15/2015 20:00,177,64,93,105,367
2/15/2015 21:00,168,73,96,103,352
2/15/2015 22:00,169,84,114,100,395
2/15/2015 23:00,172,93,108,101,-999
2/16/2015 0:00,195,95,99,108,307
2/16/2015 1:00,214,87,85,110,274
2/16/2015 2:00,240,93,70,105,267
2/16/2015 3:00,252,82,77,102,257
2/16/2015 4:00,256,77,79,102,276
2/16/2015 5:00,241,81,86,96,323
2/16/2015 6:00,250,91,99,85,311
2/16/2015 7:00,249,105,107,94,287
2/16/2015 8:00,246,131,94,81,258
2/16/2015 9:00,204,155,90,62,250
2/16/2015 10:00,45,137,88,51,250
2/16/2015 11:00,22,122,88,56,199
2/16/2015 12:00,22,119,68,57,165
2/16/2015 13:00,17,113,47,61,149
2/16/2015 14:00,17,120,37,66,114
2/16/2015 15:00,13,111,37,66,107
2/16/2015 16:00,16,102,43,69,89
2/16/2015 17:00,16,100,39,68,80
2/16/2015 18:00,21,103,47,67,69
2/16/2015 19:00,26,131,59,47,74
2/16/2015 20:00,23,129,60,39,74
2/16/2015 21:00,26,139,61,38,60
2/16/2015 22:00,22,143,68,43,56
2/16/2015 23:00,28,151,64,42,57
2/17/2015 0:00,17,154,72,45,61
2/17/2015 1:00,20,166,89,47,61
2/17/2015 2:00,18,150,91,43,55
2/17/2015 3:00,14,156,92,45,57
2/17/2015 4:00,17,170,91,39,62
2/17/2015 5:00,16,177,93,40,67
2/17/2015 6:00,19,181,88,41,58
2/17/2015 7:00,23,169,92,37,58
2/17/2015 8:00,21,166,99,45,63
2/17/2015 9:00,27,160,113,47,61
2/17/2015 10:00,29,141,114,53,69
2/17/2015 11:00,23,119,116,48,65
2/17/2015 12:00,18,112,103,53,59
2/17/2015 13:00,13,99,91,54,50
2/17/2015 14:00,18,84,78,40,44
2/17/2015 15:00,18,71,75,38,45
2/17/2015 16:00,19,68,91,47,45
2/17/2015 17:00,12,68,83,45,48
2/17/2015 18:00,17,70,105,73,54
2/17/2015 19:00,25,74,99,88,78
2/17/2015 20:00,40,71,123,96,92
2/17/2015 21:00,46,71,153,88,95
2/17/2015 22:00,75,80,145,64,93
2/17/2015 23:00,114,88,133,63,83
2/18/2015 0:00,109,94,132,61,117
2/18/2015 1:00,79,91,128,65,85
2/18/2015 2:00,29,89,114,67,56
2/18/2015 3:00,21,88,98,72,58
2/18/2015 4:00,16,85,86,73,62
2/18/2015 5:00,9,92,85,81,49
2/18/2015 6:00,15,95,82,85,56
2/18/2015 7:00,13,91,70,78,47
2/18/2015 8:00,12,82,74,72,31
2/18/2015 9:00,11,85,73,69,32
2/18/2015 10:00,11,89,70,69,36
2/18/2015 11:00,14,93,79,72,41
2/18/2015 12:00,10,80,87,67,48
2/18/2015 13:00,13,43,64,55,44
2/18/2015 14:00,11,33,68,48,46
2/18/2015 15:00,14,29,64,50,48
2/18/2015 16:00,19,30,74,54,53
2/18/2015 17:00,16,36,107,56,75
2/18/2015 18:00,27,35,81,63,114
2/18/2015 19:00,76,44,100,87,154
2/18/2015 20:00,171,54,100,78,259
2/18/2015 21:00,147,44,109,76,226
2/18/2015 22:00,119,39,144,80,249
2/18/2015 23:00,176,40,178,74,-999
2/19/2015 0:00,407,111,180,85,-999
2/19/2015 1:00,225,33,179,130,932
2/19/2015 2:00,165,21,188,108,526
2/19/2015 3:00,267,21,183,98,589
2/19/2015 4:00,329,22,211,106,756
2/19/2015 5:00,375,21,155,102,886
2/19/2015 6:00,325,24,111,92,596
2/19/2015 7:00,288,25,112,79,499
2/19/2015 8:00,103,21,125,82,369
2/19/2015 9:00,243,21,116,70,352
2/19/2015 10:00,223,17,120,73,357
2/19/2015 11:00,197,18,120,67,250
2/19/2015 12:00,133,16,122,66,180
2/19/2015 13:00,92,16,117,61,99
2/19/2015 14:00,84,15,114,59,84
2/19/2015 15:00,-999,15,118,60,71
2/19/2015 16:00,124,13,121,51,103
2/19/2015 17:00,114,18,103,54,79
2/19/2015 18:00,118,20,74,51,90
2/19/2015 19:00,125,26,61,39,144
2/19/2015 20:00,130,29,59,49,194
2/19/2015 21:00,111,28,75,48,221
2/19/2015 22:00,129,22,56,49,202
2/19/2015 23:00,127,19,65,60,217
2/20/2015 0:00,129,21,67,58,217
2/20/2015 1:00,116,20,57,57,197
2/20/2015 2:00,120,20,71,59,163
2/20/2015 3:00,112,20,79,47,124
2/20/2015 4:00,81,26,68,53,66
2/20/2015 5:00,90,24,49,53,44
2/20/2015 6:00,104,20,54,35,42
2/20/2015 7:00,112,25,53,30,47
2/20/2015 8:00,97,19,69,33,46
2/20/2015 9:00,102,18,54,34,45
2/20/2015 10:00,105,16,53,45,31
2/20/2015 11:00,114,18,62,46,27
2/20/2015 12:00,121,20,96,47,29
2/20/2015 13:00,123,20,47,45,23
2/20/2015 14:00,129,16,43,38,22
2/20/2015 15:00,151,18,45,34,22
2/20/2015 16:00,160,18,50,38,36
2/20/2015 17:00,166,20,54,39,34
2/20/2015 18:00,179,21,54,39,35
2/20/2015 19:00,178,21,55,36,27
2/20/2015 20:00,196,23,58,31,29
2/20/2015 21:00,206,21,62,38,19
2/20/2015 22:00,223,20,67,34,14
2/20/2015 23:00,223,21,69,29,21
2/21/2015 0:00,168,15,77,31,23
2/21/2015 1:00,164,16,75,36,19
2/21/2015 2:00,176,17,65,35,24
2/21/2015 3:00,189,22,69,37,35
2/21/2015 4:00,182,27,74,39,45
2/21/2015 5:00,172,35,73,44,57
2/21/2015 6:00,167,38,73,45,55
2/21/2015 7:00,182,53,79,41,50
2/21/2015 8:00,192,46,79,45,37
2/21/2015 9:00,195,59,80,48,29
2/21/2015 10:00,231,68,77,53,43
2/21/2015 11:00,241,59,83,50,47
2/21/2015 12:00,284,80,101,51,61
2/21/2015 13:00,308,76,93,48,57
2/21/2015 14:00,338,76,109,50,52
2/21/2015 15:00,74,81,79,44,61
2/21/2015 16:00,43,80,86,41,67
2/21/2015 17:00,37,77,79,39,73
2/21/2015 18:00,30,86,70,47,71
2/21/2015 19:00,28,86,68,43,80
2/21/2015 20:00,27,84,65,35,96
2/21/2015 21:00,28,83,75,33,126
2/21/2015 22:00,29,96,65,48,118
2/21/2015 23:00,52,96,59,50,31
2/22/2015 0:00,62,118,60,48,43
2/22/2015 1:00,95,118,72,45,75
2/22/2015 2:00,111,122,65,47,108
2/22/2015 3:00,106,122,39,39,165
2/22/2015 4:00,90,112,32,43,244
2/22/2015 5:00,77,112,43,47,301
2/22/2015 6:00,54,106,36,45,313
2/22/2015 7:00,47,85,35,46,332
2/22/2015 8:00,37,84,52,43,345
2/22/2015 9:00,28,90,38,57,332
2/22/2015 10:00,23,111,26,51,343
2/22/2015 11:00,24,110,25,54,266
2/22/2015 12:00,21,127,34,64,208
2/22/2015 13:00,17,140,36,56,188
2/22/2015 14:00,15,154,38,50,157
2/22/2015 15:00,13,170,41,52,140
2/22/2015 16:00,16,161,40,51,159
2/22/2015 17:00,16,162,37,40,163
2/22/2015 18:00,20,171,41,21,145
2/22/2015 19:00,23,140,38,21,140
2/22/2015 20:00,25,110,45,30,134
2/22/2015 21:00,43,109,44,30,120
2/22/2015 22:00,35,86,46,27,50
2/22/2015 23:00,27,85,48,30,35
2/23/2015 0:00,18,118,38,23,30
2/23/2015 1:00,17,56,51,15,31
2/23/2015 2:00,19,44,55,16,26
2/23/2015 3:00,17,40,50,26,28
2/23/2015 4:00,18,34,49,27,33
2/23/2015 5:00,22,38,44,23,27
2/23/2015 6:00,20,38,48,25,24
2/23/2015 7:00,32,38,32,27,24
2/23/2015 8:00,25,35,37,36,20
2/23/2015 9:00,29,41,26,27,22
2/23/2015 10:00,38,54,28,28,22
2/23/2015 11:00,38,52,38,-999,23
2/23/2015 12:00,39,64,31,27,19
2/23/2015 13:00,39,61,35,26,16
2/23/2015 14:00,38,69,39,36,21
2/23/2015 15:00,55,67,22,31,20
2/23/2015 16:00,60,70,16,24,29
2/23/2015 17:00,51,64,17,24,37
2/23/2015 18:00,56,62,24,25,52
2/23/2015 19:00,75,52,27,26,56
2/23/2015 20:00,120,58,27,23,67
2/23/2015 21:00,168,57,39,26,55
2/23/2015 22:00,185,49,43,32,45
2/23/2015 23:00,199,50,46,34,41
2/24/2015 0:00,196,47,38,28,54
2/24/2015 1:00,222,45,47,32,72
2/24/2015 2:00,206,47,50,33,77
2/24/2015 3:00,183,46,49,38,84
2/24/2015 4:00,177,42,46,45,99
2/24/2015 5:00,158,42,52,47,122
2/24/2015 6:00,150,38,50,41,133
2/24/2015 7:00,132,35,43,44,153
2/24/2015 8:00,115,41,43,45,188
2/24/2015 9:00,102,42,53,46,181
2/24/2015 10:00,105,39,56,46,119
2/24/2015 11:00,115,43,48,40,72
2/24/2015 12:00,122,48,56,33,29
2/24/2015 13:00,153,52,46,28,27
2/24/2015 14:00,175,54,47,30,31
2/24/2015 15:00,182,45,57,23,33
2/24/2015 16:00,195,44,56,22,53
2/24/2015 17:00,192,42,56,23,63
2/24/2015 18:00,196,52,52,25,81
2/24/2015 19:00,185,59,50,29,86
2/24/2015 20:00,187,61,43,33,91
2/24/2015 21:00,214,55,43,38,94
2/24/2015 22:00,204,48,38,31,55
2/24/2015 23:00,196,42,45,41,43
2/25/2015 0:00,215,32,35,34,45
